RestaurantId,LocationId,Hours,Stars,Category,RestaurantName
5835,732,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: Closed",3.5,Tangy,IN Self Storage - Tucson
5836,353,"Monday: 10:30-21:0
Tuesday: 10:30-21:0
Wednesday: 10:30-21:0
Thursday: 10:30-21:0
Friday: 10:30-22:0
Saturday: 10:30-22:0
Sunday: 11:0-21:0",4.0,Nutty,Spatola's Pizza
5837,949,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-20:0
Sunday: Closed",3.5,Tender,Serendipity Salon & Spa
5838,734,"Monday: 11:0-3:0
Tuesday: 11:0-3:0
Wednesday: 11:0-3:0
Thursday: 11:0-3:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 12:0-3:0",4.0,Crunchy,Fort Ben Pub
5839,616,"Monday: Closed
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-17:0
Saturday: 10:0-16:0
Sunday: Closed",4.0,Sour,Reputation Salon - An Aveda Concept Salon
5840,95,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Zesty,Subway
5841,264,"Monday: 11:0-20:30
Tuesday: 11:0-20:30
Wednesday: 11:0-20:30
Thursday: 11:0-20:30
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-19:30",4.5,Gooey,El Alazan
5842,280,"Monday: 6:30-18:30
Tuesday: 6:30-18:30
Wednesday: 6:30-18:30
Thursday: 6:30-18:30
Friday: 6:30-18:30
Saturday: Closed
Sunday: Closed",3.5,Buttery,Creative World School
5843,124,"Monday: Closed
Tuesday: Closed
Wednesday: 14:0-19:0
Thursday: 14:0-19:0
Friday: 14:0-19:0
Saturday: 14:0-19:0
Sunday: Closed",5.0,Moist,New Orleans Drink Lab
5844,225,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",2.0,Creamy,Boston Pizza
5845,163,"Monday: 8:30-17:30
Tuesday: 8:30-17:30
Wednesday: 8:30-17:30
Thursday: 8:30-17:30
Friday: 8:30-17:30
Saturday: Closed
Sunday: Closed",1.5,Frothy,HSL Asset Management
5846,528,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Zesty,Kato's Cajun
5847,677,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-21:0",5.0,Fruity,Irwin Photographics
5848,891,"Monday: 0:0-0:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-20:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 11:0-22:0",3.0,Umami,Olive Garden Italian Restaurant
5849,235,"Monday: 10:0-1:0
Tuesday: 10:0-1:0
Wednesday: 10:0-1:0
Thursday: 10:0-1:0
Friday: 10:0-2:0
Saturday: 10:0-2:0
Sunday: 10:0-1:0",1.5,Mild,Wendy's
5850,957,"Monday: 7:0-16:0
Tuesday: 7:0-16:0
Wednesday: 7:0-16:0
Thursday: 7:0-16:0
Friday: 7:0-16:0
Saturday: Closed
Sunday: Closed",5.0,Zesty,WilkerSon's Heating & Cooling
5851,122,"Monday: 11:0-3:0
Tuesday: 11:0-3:0
Wednesday: 11:0-3:0
Thursday: 11:0-3:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 11:0-3:0",3.0,Frothy,Green Iguana Bar & Grill
5852,123,"Monday: 8:0-15:0
Tuesday: Closed
Wednesday: Closed
Thursday: 8:0-15:0
Friday: 8:0-15:0
Saturday: 8:0-15:0
Sunday: 8:0-15:0",4.5,Spicy,Surrey's Café & Juice Bar
5853,625,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.0,Zesty,Bristol & Taylor Garage
5854,657,"Monday: 0:0-0:0
Tuesday: 10:0-23:59
Wednesday: 10:0-23:59
Thursday: 10:0-23:59
Friday: 11:0-1:0
Saturday: 17:0-0:0
Sunday: 10:0-23:59",2.0,Gooey,Dave & Buster's
5855,146,"Monday: 9:0-23:0
Tuesday: 6:0-23:0
Wednesday: 6:0-23:0
Thursday: 6:0-23:0
Friday: 6:0-23:0
Saturday: 6:0-23:0
Sunday: 6:0-16:30",4.0,Fiery,Modern Laundry
5856,72,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 8:0-20:0
Saturday: 8:0-20:0
Sunday: 8:0-20:0",4.0,Fiery,T&S Limousines
5857,49,"Monday: 7:0-22:30
Tuesday: 7:0-22:30
Wednesday: 7:0-22:30
Thursday: 7:0-22:30
Friday: 7:0-22:30
Saturday: 7:0-22:30
Sunday: 7:0-22:30",5.0,Moist,Lice Happens
5858,27,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Salty,Cinnzeo
5859,51,"Monday: 0:0-0:0
Tuesday: 8:0-18:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-18:0
Saturday: 8:0-18:0
Sunday: 9:0-16:0",4.0,Creamy,Aziatisch
5860,398,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",2.5,Fiery,Rosewood Lakes Golf Course
5861,207,"Monday: 7:30-18:0
Tuesday: 7:30-18:0
Wednesday: 7:30-18:0
Thursday: 7:30-18:0
Friday: 7:30-18:0
Saturday: Closed
Sunday: Closed",5.0,Tender,Harris Veterinary Clinic
5862,666,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Tangy,Wood Bakery
5863,153,"Monday: Closed
Tuesday: 11:0-20:0
Wednesday: 11:0-17:0
Thursday: 11:0-20:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: 13:0-20:0",4.0,Zesty,Kings and Queens Liberian Cuisine
5864,607,"Monday: 0:0-0:0
Tuesday: 9:0-15:0
Wednesday: 13:0-21:30
Thursday: 13:0-21:30
Friday: 13:0-17:0
Saturday: Closed
Sunday: Closed",5.0,Umami,Arizona School of Acupuncture & Oriental Medicine
5865,596,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 9:0-16:0
Sunday: Closed",4.0,Buttery,Juice Nashville - Hendersonville
5866,442,"Monday: 9:0-21:0
Tuesday: 9:0-21:0
Wednesday: 9:0-21:0
Thursday: 9:0-21:0
Friday: 9:0-21:0
Saturday: Closed
Sunday: Closed",4.5,Juicy,El Sur Restaurant
5867,791,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: Closed
Thursday: 12:0-21:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-21:0",3.5,Fluffy,Sushiya Express
5868,172,"Monday: 6:30-18:30
Tuesday: 6:30-18:30
Wednesday: 6:30-18:30
Thursday: 6:30-18:30
Friday: 6:30-18:30
Saturday: 8:0-16:30
Sunday: Closed",3.0,Juicy,Brentwood Cleaners
5869,503,"Monday: 0:0-0:0
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 10:0-17:0
Sunday: 10:0-17:0",4.5,Crunchy,MOXI - The Wolf Museum Of Exploration + Innovation
5870,686,"Monday: 8:0-17:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: Closed",5.0,Chewy,The Plumbing Company
5871,749,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-19:0
Saturday: 10:0-19:0
Sunday: 12:0-18:0",4.0,Umami,Restoration Hardware
5872,60,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-22:0
Saturday: 11:0-22:0
Sunday: Closed",3.5,Fiery,Chinese Express
5873,616,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 11:0-18:0",4.5,Frothy,LUSH Cosmetics
5874,788,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 10:0-21:0",3.5,Zesty,Fung Garden
5875,579,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Creamy,Venuto's Old World Pizza
5876,920,"Monday: 0:0-0:0
Tuesday: 9:0-20:30
Wednesday: 9:0-20:30
Thursday: 9:0-20:30
Friday: 9:0-20:30
Saturday: 9:0-16:30
Sunday: 10:0-13:30",3.5,Fruity,Tantra
5877,91,"Monday: 0:0-0:0
Tuesday: 11:30-21:0
Wednesday: 11:30-21:0
Thursday: 11:30-21:0
Friday: 11:30-21:30
Saturday: 11:30-21:30
Sunday: 13:0-21:0",4.5,Dry,Zorba's Taverna
5878,251,"Monday: 8:0-18:0
Tuesday: 8:0-16:0
Wednesday: 8:0-18:0
Thursday: 8:0-18:0
Friday: 8:0-15:0
Saturday: 8:0-14:0
Sunday: Closed",3.0,Buttery,American Dental Associates - Philadelphia
5879,880,"Monday: 10:0-22:0
Tuesday: 10:0-22:0
Wednesday: 10:0-22:0
Thursday: 10:0-22:0
Friday: 10:0-22:0
Saturday: 10:0-22:0
Sunday: 10:0-22:0",3.5,Gooey,Massage Elite
5880,487,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 9:0-19:0",1.0,Umami,Perfection Sparkle Clean
5881,817,"Monday: 7:0-20:0
Tuesday: 7:0-20:0
Wednesday: 7:0-20:0
Thursday: 7:0-20:0
Friday: 7:0-20:0
Saturday: 7:0-17:0
Sunday: 9:0-16:0",4.0,Chewy,Burns Auto Repair
5882,263,"Monday: 9:0-19:0
Tuesday: 9:0-19:0
Wednesday: 9:0-19:0
Thursday: 9:0-19:0
Friday: 9:0-19:0
Saturday: 9:0-19:0
Sunday: 10:0-18:0",3.5,Herbal,Buzzy's Bow Wow Meow
5883,504,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Bitter,Hyatt House Indianapolis/Downtown
5884,39,"Monday: 10:0-20:0
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 10:0-20:0
Friday: 10:0-20:0
Saturday: 10:0-20:0
Sunday: 11:0-18:0",4.0,Crunchy,Christiana Mall
5885,917,"Monday: 11:0-1:30
Tuesday: 11:0-1:30
Wednesday: 11:0-1:30
Thursday: 11:0-1:30
Friday: 11:0-1:30
Saturday: 11:0-1:30
Sunday: 11:0-1:30",4.0,Creamy,The Hive
5886,683,"Monday: 0:0-0:0
Tuesday: 11:0-20:30
Wednesday: 13:0-19:0
Thursday: 13:0-19:0
Friday: 11:0-20:30
Saturday: 12:0-19:0
Sunday: 11:0-20:30",3.5,Mild,Chilly's Sno-Balls
5887,430,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-17:0
Sunday: Closed",4.0,Herbal,Que Bonita
5888,569,"Monday: 11:0-23:0
Tuesday: 11:0-23:0
Wednesday: 11:0-23:0
Thursday: 11:0-23:0
Friday: 11:0-0:0
Saturday: 11:0-0:0
Sunday: 12:0-22:0",2.5,Fiery,Atomic Wings & Things
5889,462,"Monday: 7:30-17:0
Tuesday: 7:30-17:0
Wednesday: 7:30-17:0
Thursday: 7:30-17:0
Friday: 7:30-17:0
Saturday: 10:0-13:0
Sunday: Closed",3.0,Gooey,US Post Office
5890,630,"Monday: 16:30-21:30
Tuesday: 16:30-21:30
Wednesday: 16:30-21:30
Thursday: 16:30-21:30
Friday: 16:30-22:0
Saturday: 16:30-22:0
Sunday: 16:30-21:30",3.5,Zesty,Nooddi Thai Chef
5891,482,"Monday: Closed
Tuesday: 11:0-18:30
Wednesday: 11:0-18:30
Thursday: 11:0-21:0
Friday: 11:0-18:0
Saturday: 11:0-18:0
Sunday: Closed",4.0,Earthy,Two Boots BBQ Shop
5892,900,"Monday: 9:0-18:0
Tuesday: 9:0-18:0
Wednesday: 9:0-18:0
Thursday: 9:0-18:0
Friday: 9:0-18:0
Saturday: 9:0-18:0
Sunday: 11:0-16:0",2.5,Tender,Kimberly Home Thrift Shoppe
5893,975,"Monday: 8:0-20:0
Tuesday: 8:0-20:0
Wednesday: 8:0-20:0
Thursday: 8:0-20:0
Friday: 9:0-20:0
Saturday: 10:0-19:0
Sunday: 8:0-20:0",3.5,Dry,Planet Smoothie
5894,660,"Monday: 7:0-18:0
Tuesday: 7:0-18:0
Wednesday: 7:0-18:0
Thursday: 7:0-18:0
Friday: 7:0-18:0
Saturday: 8:0-12:0
Sunday: Closed",2.5,Cheesy,Shelbyville Road Veterinary Hospital
5895,962,"Monday: 10:0-0:0
Tuesday: 10:0-0:0
Wednesday: 10:0-0:0
Thursday: 10:0-0:0
Friday: 10:0-0:0
Saturday: 10:0-0:0
Sunday: 10:0-0:0",2.0,Dry,Popeyes Louisiana Kitchen
5896,198,"Monday: 6:30-14:0
Tuesday: 6:30-14:0
Wednesday: 6:30-14:0
Thursday: 6:30-14:0
Friday: 6:30-14:0
Saturday: 6:30-14:0
Sunday: 6:30-14:0",4.0,Tender,Peg's Glorified Ham & Eggs
5897,143,"Monday: 0:0-0:0
Tuesday: 8:0-17:0
Wednesday: 8:0-17:0
Thursday: 8:0-17:0
Friday: 8:0-17:0
Saturday: 8:0-17:0
Sunday: 8:0-17:0",5.0,Umami,612North Event Space + Catering
5898,986,"Monday: 6:15-15:30
Tuesday: 6:15-16:0
Wednesday: 6:15-16:0
Thursday: 6:15-16:0
Friday: 6:15-15:30
Saturday: 6:0-15:0
Sunday: 6:0-14:0",2.5,Tangy,Olivia's Bagel Bash
5899,39,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",5.0,Crispy,Rev Indy
5900,673,"Monday: 10:0-17:0
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 10:0-17:0
Sunday: 10:0-17:0",4.5,Smokey,The Children's Museum of Indianapolis
5901,254,"Monday: 7:0-19:0
Tuesday: 7:0-19:0
Wednesday: 7:0-19:0
Thursday: 7:0-19:0
Friday: 7:0-19:0
Saturday: Closed
Sunday: Closed",5.0,Buttery,Lauricella & Sons
5902,915,"Monday: Closed
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: Closed",3.5,Sweet,Rumble Seat Music
5903,577,"Monday: 12:0-21:0
Tuesday: 12:0-21:0
Wednesday: 12:0-21:0
Thursday: 12:0-21:0
Friday: 12:0-22:0
Saturday: 12:0-22:0
Sunday: 16:0-21:0",4.0,Juicy,Queen of Sheba
5904,246,"Monday: 11:0-3:0
Tuesday: 11:0-3:0
Wednesday: 11:0-3:0
Thursday: 11:0-3:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 11:0-3:0",4.0,Dry,Tapper Pub
5905,511,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Rich,Heng Fa Food Market
5906,831,"Monday: 11:0-2:0
Tuesday: 11:0-2:0
Wednesday: 11:0-2:0
Thursday: 11:0-2:0
Friday: 11:0-2:0
Saturday: 11:0-2:0
Sunday: 11:0-2:0",3.5,Umami,Woolly Mammoth
5907,891,"Monday: 5:30-19:0
Tuesday: 8:0-19:0
Wednesday: 5:30-19:0
Thursday: 8:0-19:0
Friday: 5:30-19:0
Saturday: 9:0-12:0
Sunday: Closed",4.5,Gooey,CrossFit Renaissance
5908,820,"Monday: 9:30-19:0
Tuesday: 9:30-19:0
Wednesday: 9:30-19:0
Thursday: 9:30-19:0
Friday: 9:30-19:0
Saturday: 9:30-18:0
Sunday: 10:0-17:0",3.0,Juicy,Diamond Nail Spa
5909,817,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:30
Thursday: 11:0-21:30
Friday: 11:0-2:0
Saturday: 11:0-2:0
Sunday: 11:0-22:0",4.0,Chewy,Lonchos Street Tacos & Spirits
5910,632,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Juicy,Midwest Sour + Wild + Funk Fest
5911,10,"Monday: 7:0-22:0
Tuesday: 7:0-22:0
Wednesday: 7:0-22:0
Thursday: 7:0-22:0
Friday: 7:0-22:0
Saturday: 7:0-22:0
Sunday: 7:0-22:0",2.0,Dry,Kmart
5912,742,"Monday: Closed
Tuesday: Closed
Wednesday: 12:0-19:0
Thursday: 12:0-19:0
Friday: 12:0-19:0
Saturday: 12:0-19:0
Sunday: 12:0-19:0",2.5,Buttery,Paper Moon
5913,670,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.5,Sour,Fantasy Nail Salon
5914,725,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.0,Creamy,The Project -- Corazón Cocina & Taproom
5915,585,"Monday: 11:0-3:0
Tuesday: 11:0-3:0
Wednesday: 11:0-3:0
Thursday: 11:0-3:0
Friday: 11:0-3:0
Saturday: 11:0-3:0
Sunday: 11:0-3:0",4.0,Spicy,Lots-A-Luck Tavern
5916,848,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 14:0-21:0
Saturday: Closed
Sunday: Closed",4.0,Fiery,Between Brews Foodwerks
5917,957,"Monday: 10:0-17:0
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 10:0-17:0
Sunday: 12:0-17:0",3.5,Rich,The Missing Piece - Clearwater
5918,178,"Monday: 11:30-22:0
Tuesday: 11:30-0:0
Wednesday: 11:30-0:0
Thursday: 11:30-0:0
Friday: 11:30-2:0
Saturday: 11:30-2:0
Sunday: 11:30-21:0",3.5,Juicy,Connor's Irish Pub n Grill
5919,638,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.5,Cheesy,Celtic Management Services
5920,44,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",1.5,Moist,Harris Cab
5921,839,"Monday: 9:30-18:0
Tuesday: 9:30-18:0
Wednesday: 9:30-18:0
Thursday: 9:30-18:0
Friday: 9:30-18:0
Saturday: 9:30-17:0
Sunday: 9:30-17:0",4.5,Savory,Public Storage
5922,626,"Monday: 6:0-19:0
Tuesday: Closed
Wednesday: 6:0-19:0
Thursday: 6:0-19:0
Friday: 6:0-19:0
Saturday: 6:0-19:0
Sunday: 8:0-15:0",4.5,Buttery,Panaderia Mi Linda Guatemala
5923,66,"Monday: 10:0-19:0
Tuesday: 10:0-19:0
Wednesday: 10:0-19:0
Thursday: 10:0-19:0
Friday: 10:0-21:0
Saturday: 10:0-21:0
Sunday: 10:0-21:0",4.5,Mild,The Great Giftsby
5924,515,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",2.0,Tangy,McDonald's
5925,154,"Monday: 9:0-17:0
Tuesday: 9:0-17:0
Wednesday: 9:0-17:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-15:0
Sunday: Closed",3.0,Buttery,Orange Grove Dental - New Port Richey
5926,117,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",4.5,Fruity,Gen Con
5927,401,"Monday: 10:30-21:0
Tuesday: 10:30-21:0
Wednesday: 10:30-21:0
Thursday: 10:30-21:0
Friday: 10:30-22:0
Saturday: 10:30-22:0
Sunday: 10:30-21:0",3.5,Dry,Dairy Queen Grill & Chill
5928,319,"Monday: 13:30-22:30
Tuesday: 13:30-22:30
Wednesday: 13:30-22:30
Thursday: 13:30-22:30
Friday: 13:30-22:30
Saturday: 15:0-22:30
Sunday: 12:0-21:0",3.5,Zesty,Jasmine Rice - Rittenhouse
5929,138,"Monday: 15:0-3:0
Tuesday: 15:0-3:0
Wednesday: 15:0-3:0
Thursday: 15:0-3:0
Friday: 12:0-3:0
Saturday: 12:0-3:0
Sunday: 12:0-3:0",4.0,Crispy,Clearwater Social Brewing Company
5930,748,"Monday: 11:0-19:0
Tuesday: 11:0-19:0
Wednesday: 11:0-19:0
Thursday: 11:0-19:0
Friday: 11:0-19:0
Saturday: 11:0-19:0
Sunday: 12:0-18:0",4.5,Zesty,Crimson Empire Tattoo
5931,158,"Monday: 11:0-22:0
Tuesday: 11:0-22:0
Wednesday: 11:0-22:0
Thursday: 11:0-22:0
Friday: 11:0-23:0
Saturday: 11:0-23:0
Sunday: 12:0-22:0",3.0,Savory,Momo Ramen + Poke
5932,994,"Monday: 0:0-0:0
Tuesday: 17:0-23:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 17:0-22:0
Saturday: 17:0-22:0
Sunday: Closed",3.5,Cheesy,Xochitl
5933,489,"Monday: Closed
Tuesday: 10:0-17:0
Wednesday: 10:0-17:0
Thursday: 10:0-17:0
Friday: 10:0-17:0
Saturday: 10:0-17:0
Sunday: Closed",5.0,Creamy,Arte de la Vida
5934,643,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-18:0
Friday: 5:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",3.0,Fluffy,Gold's Gym
5935,217,"Monday: 0:0-0:0
Tuesday: 0:0-0:0
Wednesday: 0:0-0:0
Thursday: 0:0-0:0
Friday: 0:0-0:0
Saturday: 0:0-0:0
Sunday: 0:0-0:0",4.0,Cheesy,Hampton Inn & Suites St. Petersburg/Downtown
5936,85,"Monday: 0:0-0:0
Tuesday: 16:0-21:0
Wednesday: 16:0-21:0
Thursday: 16:0-21:0
Friday: 16:0-22:0
Saturday: 16:0-22:0
Sunday: 16:0-21:0",3.5,Gooey,The Buffet
5937,354,"Monday: 10:0-23:0
Tuesday: 10:0-23:0
Wednesday: 10:0-23:0
Thursday: 10:0-23:0
Friday: 10:0-0:0
Saturday: 10:0-0:0
Sunday: 10:0-23:0",3.5,Fiery,Al Sham Restaurant - Philadelphia
5938,204,"Monday: 11:0-21:0
Tuesday: 11:0-21:0
Wednesday: 11:0-21:0
Thursday: 11:0-21:0
Friday: 11:0-21:0
Saturday: 11:0-21:0
Sunday: 11:0-21:0",3.5,Juicy,Blue Fin Poke
5939,412,"Monday: 0:0-0:0
Tuesday: 8:0-18:30
Wednesday: 8:0-18:30
Thursday: 8:0-18:30
Friday: 8:0-18:30
Saturday: 8:0-14:0
Sunday: Closed",3.0,Sour,Lane-Glo Bowl
5940,63,"Monday: 10:0-21:0
Tuesday: 10:0-21:0
Wednesday: 10:0-21:0
Thursday: 10:0-21:0
Friday: 10:0-21:0
Saturday: 9:0-21:0
Sunday: 9:0-21:0",2.5,Sweet,Mr Wish
5941,250,"Monday: 0:0-0:0
Tuesday: Closed
Wednesday: Closed
Thursday: 6:30-15:0
Friday: 6:30-15:0
Saturday: 6:30-15:0
Sunday: 6:30-15:0",4.0,Tender,Milk and Honey Nashville
5942,324,"Monday: 7:0-17:0
Tuesday: 7:0-19:0
Wednesday: 7:0-17:0
Thursday: 7:0-19:0
Friday: 7:0-14:0
Saturday: 8:0-14:0
Sunday: Closed",4.0,Mild,Ballas Dental Care
5943,495,"Monday: 8:0-17:30
Tuesday: 8:0-17:30
Wednesday: 8:0-17:30
Thursday: 8:0-17:30
Friday: 8:0-17:30
Saturday: 8:0-17:30
Sunday: 8:0-16:0",3.5,Tangy,Produce Junction
5944,799,"Monday: 6:30-19:0
Tuesday: 6:30-19:0
Wednesday: 6:30-19:0
Thursday: 6:30-19:0
Friday: 6:30-19:0
Saturday: 7:30-12:0
Sunday: 7:30-12:0",5.0,Frothy,Yoga Pod Tucson
5945,366,"Monday: Closed
Tuesday: 12:0-20:0
Wednesday: 12:0-20:0
Thursday: 12:0-20:0
Friday: 12:0-21:0
Saturday: 12:0-21:0
Sunday: 12:0-18:0",4.5,Savory,Moniques Body Art
5946,612,"Monday: 10:0-18:0
Tuesday: 10:0-18:0
Wednesday: 10:0-18:0
Thursday: 10:0-18:0
Friday: 10:0-18:0
Saturday: 10:0-18:0
Sunday: 10:0-15:0",4.5,Sweet,OneCupJoe
5947,453,"Monday: Closed
Tuesday: 10:0-20:0
Wednesday: 10:0-20:0
Thursday: 9:0-17:0
Friday: 9:0-17:0
Saturday: 9:0-17:0
Sunday: Closed",5.0,Mild,Cam Hair Designs
5948,785,"Monday: 10:0-23:0
Tuesday: 10:0-23:0
Wednesday: 10:0-23:0
Thursday: 10:0-23:0
Friday: 10:0-0:0
Saturday: 10:0-0:0
Sunday: 11:0-23:0",3.0,Dry,Imo's Pizza
5949,330,"Monday: 8:0-19:0
Tuesday: 8:0-19:0
Wednesday: 8:0-19:0
Thursday: 8:0-19:0
Friday: 8:0-19:0
Saturday: 9:0-12:0
Sunday: Closed",1.0,Buttery,TruGreen Lawn Care
